Timestamp,Pack Voltage(V),Pack Current(A),SOC(%),MOSFET Temp(C),Highest Cell Voltage(V),Highest Cell Number,Lowest Cell Voltage(V),Lowest Cell Number,Highest Temperature(C),Highest Temp Sensor,Lowest Temperature(C),Lowest Temp Sensor,Balancing Cells,Errors
2026-05-19 10:31:54,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:58,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:01,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:05,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:08,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:12,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:15,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:19,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:22,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:26,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:29,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:33,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:36,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:40,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:43,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:47,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:50,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:54,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:57,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:01,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:04,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:33:08,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:11,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:15,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:18,22.2,0.0,49.7,,3.707,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:22,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:33:25,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:29,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:32,22.2,0.0,49.7,,3.707,2,3.697,1,36,2,34,1,error,
2026-05-19 10:33:35,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:39,22.2,0.0,49.7,,3.707,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:43,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:46,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
